GENEID	TOPOID	FOUND	STUDIED
ENSG00000183780	31	2	2
ENSG00000169064	31	2	2
ENSG00000005100	31	1	1
ENSG00000005100	135	1	24
ENSG00000143452	5	1	22
ENSG00000143452	31	2	2
ENSG00000155897	5	1	22
ENSG00000155897	14	1	9
ENSG00000130741	65	1	11
ENSG00000175691	31	1	1
ENSG00000187372	31	1	1
ENSG00000122126	31	1	1
ENSG00000122126	65	6	34
ENSG00000122126	75	2	207
ENSG00000107140	31	1	27
ENSG00000107140	65	1	225
ENSG00000107140	78	2	129
ENSG00000107140	123	1	6
ENSG00000114933	31	1	1
ENSG00000112062	5	1	455
ENSG00000112062	31	2	28
ENSG00000112062	65	1	225
ENSG00000112062	123	1	6
ENSG00000112062	127	1	60
ENSG00000146109	31	1	1
ENSG00000198046	135	1	23
ENSG00000180611	31	2	2
ENSG00000107815	31	1	1
ENSG00000111670	31	1	1
ENSG00000166596	31	1	1
ENSG00000166743	5	1	22
ENSG00000186115	31	1	1
ENSG00000186115	123	1	1
ENSG00000151465	5	1	446
ENSG00000168143	31	6	6
ENSG00000107937	31	1	1
ENSG00000009954	31	4	4
ENSG00000009954	78	1	48
ENSG00000116691	31	1	1
ENSG00000153208	32	1	3
ENSG00000153208	65	4	225
ENSG00000153208	75	1	114
ENSG00000140092	31	3	3
ENSG00000140092	65	1	11
ENSG00000140092	123	1	6
ENSG00000090006	5	1	22
ENSG00000107816	9	1	4
ENSG00000107816	31	2	2
ENSG00000107816	78	1	48
ENSG00000117758	5	1	22
ENSG00000117758	78	1	48
ENSG00000176407	31	2	2
ENSG00000137252	31	2	2
ENSG00000165757	31	4	4
ENSG00000144681	31	1	1
ENSG00000144681	135	1	23
ENSG00000163814	31	1	1
ENSG00000179698	9	1	12
ENSG00000127329	65	2	11
ENSG00000127329	123	1	6
ENSG00000059588	31	2	2
ENSG00000187871	31	1	1
ENSG00000187871	78	1	48
ENSG00000159592	31	1	1
ENSG00000089693	9	1	14
ENSG00000152284	5	1	22
ENSG00000152284	78	1	48
ENSG00000146151	31	1	1
ENSG00000146151	135	1	23
ENSG00000137492	31	2	2
ENSG00000137492	135	1	23
ENSG00000111700	9	1	4
ENSG00000111700	14	1	9
ENSG00000111700	31	1	1
ENSG00000163492	31	7	7
ENSG00000163492	135	2	24
ENSG00000171970	31	1	1
ENSG00000023228	31	1	1
ENSG00000196705	5	2	446
ENSG00000107951	31	1	1
ENSG00000185104	31	1	1
ENSG00000185104	135	1	23
ENSG00000067560	31	2	2
ENSG00000156711	5	1	455
ENSG00000156711	78	2	129
ENSG00000187527	9	2	12
ENSG00000187527	31	5	5
ENSG00000140678	5	1	23
ENSG00000140678	31	2	2
ENSG00000140678	135	1	24
ENSG00000178531	31	1	1
ENSG00000142224	31	1	1
ENSG00000091137	5	2	23
ENSG00000091137	31	3	3
ENSG00000005889	31	2	2
ENSG00000135046	5	1	447
ENSG00000135046	78	1	20
ENSG00000104980	31	1	1
ENSG00000127249	31	2	2
ENSG00000134571	5	1	22
ENSG00000134571	31	2	2
ENSG00000158636	31	5	5
ENSG00000158636	123	1	6
ENSG00000011376	31	1	1
ENSG00000074935	31	1	1
ENSG00000154914	5	1	23
ENSG00000154914	31	1	1
ENSG00000104812	31	2	2
ENSG00000132294	5	1	22
ENSG00000132294	31	3	3
ENSG00000132294	78	1	32
ENSG00000187231	31	1	1
ENSG00000104953	31	1	1
ENSG00000114204	115	1	2
ENSG00000147526	31	1	1
ENSG00000120949	5	1	447
ENSG00000120949	31	1	1
ENSG00000120949	123	2	7
ENSG00000120949	135	1	24
ENSG00000157502	31	2	2
ENSG00000157502	123	1	6
ENSG00000157502	135	1	24
ENSG00000109805	14	1	9
ENSG00000170425	31	2	2
ENSG00000106635	31	1	1
ENSG00000109906	5	1	23
ENSG00000120327	31	1	1
ENSG00000243251	78	1	48
ENSG00000243251	135	1	1
ENSG00000151929	31	2	2
ENSG00000005187	31	1	1
ENSG00000070748	5	3	446
ENSG00000182141	5	4	446
ENSG00000105879	31	2	2
ENSG00000105879	65	1	11
ENSG00000105879	123	1	6
ENSG00000089154	31	3	3
ENSG00000042445	31	1	1
ENSG00000146001	31	1	1
ENSG00000126787	31	1	1
ENSG00000165194	31	2	2
ENSG00000165194	32	1	3
ENSG00000165194	78	2	9
ENSG00000165194	115	1	2
ENSG00000165194	123	1	6
ENSG00000028137	2	1	1
ENSG00000028137	5	1	447
ENSG00000147231	31	1	1
ENSG00000147231	65	1	11
ENSG00000147231	78	1	20
ENSG00000144791	31	1	1
ENSG00000144152	5	1	22
ENSG00000144152	31	1	1
ENSG00000091592	5	1	23
ENSG00000091592	31	1	1
ENSG00000091592	65	4	13
ENSG00000091592	78	2	41
ENSG00000091592	123	1	6
ENSG00000196268	31	1	2
ENSG00000196189	31	1	1
ENSG00000188739	5	1	22
ENSG00000157470	31	1	1
ENSG00000113248	31	2	2
ENSG00000113248	78	2	48
ENSG00000186334	31	2	2
ENSG00000177119	31	1	1
ENSG00000177119	75	1	1
ENSG00000179387	31	1	1
ENSG00000174776	9	1	14
ENSG00000174776	31	1	1
ENSG00000183049	31	1	27
ENSG00000000005	5	1	23
ENSG00000196678	9	1	14
ENSG00000140297	5	1	22
ENSG00000140297	31	1	1
ENSG00000112175	31	2	2
ENSG00000159596	31	1	1
ENSG00000102900	31	1	1
ENSG00000102900	65	1	11
ENSG00000107164	31	1	1
ENSG00000198825	31	2	2
ENSG00000070915	31	2	2
ENSG00000070915	78	1	48
ENSG00000178974	31	1	1
ENSG00000178974	65	2	11
ENSG00000178974	123	1	6
ENSG00000168256	31	1	1
ENSG00000166741	31	1	1
ENSG00000163673	9	2	122
ENSG00000163673	31	1	27
ENSG00000163673	65	3	87
ENSG00000163673	75	1	28
ENSG00000163673	78	1	81
ENSG00000100815	5	1	447
ENSG00000100815	31	6	6
ENSG00000100815	75	2	412
ENSG00000100815	78	1	20
ENSG00000100815	123	1	6
ENSG00000164500	31	1	1
ENSG00000196263	9	1	4
ENSG00000196263	31	1	1
ENSG00000197520	31	1	1
ENSG00000136048	31	1	1
ENSG00000178623	123	1	1
ENSG00000178623	135	1	23
ENSG00000115459	31	2	2
ENSG00000144331	31	1	1
ENSG00000185811	51	147	1037
ENSG00000185811	65	1	11
ENSG00000122203	31	1	1
ENSG00000151468	31	1	1
ENSG00000048707	31	4	4
ENSG00000048707	135	1	23
ENSG00000186335	31	1	1
ENSG00000076053	31	2	2
ENSG00000196867	31	1	1
ENSG00000140307	5	1	22
ENSG00000166170	31	2	2
ENSG00000197355	31	1	1
ENSG00000124782	9	2	12
ENSG00000124782	31	4	5
ENSG00000124782	78	1	32
ENSG00000124782	135	2	24
ENSG00000136485	31	1	1
ENSG00000123268	31	2	2
ENSG00000160633	2	1	1
ENSG00000160633	31	1	1
ENSG00000160633	123	1	6
ENSG00000211456	31	1	1
ENSG00000054267	31	2	2
ENSG00000054267	65	1	11
ENSG00000157020	31	1	1
ENSG00000145020	31	1	1
ENSG00000133135	5	1	24
ENSG00000133135	31	1	1
ENSG00000105245	31	1	1
ENSG00000152910	31	1	1
ENSG00000152910	135	1	23
ENSG00000122122	31	2	2
ENSG00000122122	135	1	24
ENSG00000000003	31	1	1
ENSG00000177239	5	1	22
ENSG00000177239	31	1	1
ENSG00000112769	5	1	22
ENSG00000112769	9	1	12
ENSG00000112769	31	4	4
ENSG00000112769	78	2	32
ENSG00000112769	135	1	23
ENSG00000197016	31	1	1
ENSG00000197016	135	1	23
ENSG00000116761	65	1	1
ENSG00000140553	31	2	2
ENSG00000123240	31	2	2
ENSG00000188177	5	1	22
ENSG00000188177	31	3	3
ENSG00000130775	31	1	1
ENSG00000186862	5	1	22
ENSG00000186862	78	1	32
ENSG00000182492	78	2	57
ENSG00000120329	31	1	1
ENSG00000123080	5	7	500
ENSG00000123080	18	1	12
ENSG00000123080	31	2	24
ENSG00000123080	51	5	125
ENSG00000123080	65	1	351
ENSG00000123080	75	1	433
ENSG00000156886	123	1	6
ENSG00000109424	31	1	1
ENSG00000168016	5	1	1
ENSG00000168016	31	1	1
ENSG00000172680	5	1	455
ENSG00000172680	31	1	27
ENSG00000172680	65	1	225
ENSG00000124749	31	2	2
ENSG00000137634	31	2	2
ENSG00000197771	31	1	1
ENSG00000075391	9	1	14
ENSG00000075391	31	2	2
ENSG00000075391	78	2	48
ENSG00000171903	31	1	1
ENSG00000197013	31	2	2
ENSG00000075188	31	1	1
ENSG00000221978	5	1	22
ENSG00000221978	31	2	2
ENSG00000050628	135	1	24
ENSG00000107819	31	1	1
ENSG00000114209	5	1	23
ENSG00000159335	2	1	1
ENSG00000126775	5	1	22
ENSG00000171365	5	1	23
ENSG00000171365	31	2	2
ENSG00000171365	65	1	11
ENSG00000107968	5	1	31
ENSG00000107968	78	3	39
ENSG00000067992	31	1	27
ENSG00000067992	32	2	6
ENSG00000067992	65	4	49
ENSG00000125630	31	1	1
ENSG00000131238	31	1	1
ENSG00000066336	5	1	24
ENSG00000066336	65	2	22
ENSG00000167183	31	1	1
ENSG00000204361	31	1	1
ENSG00000204186	31	3	3
ENSG00000109436	31	1	1
ENSG00000158169	75	1	412
ENSG00000114948	31	1	1
ENSG00000114948	123	2	7
ENSG00000160785	31	1	1
ENSG00000182985	31	2	2
ENSG00000142449	5	1	22
ENSG00000142449	31	6	6
ENSG00000142449	135	1	23
ENSG00000127903	123	1	1
ENSG00000127903	135	3	25
ENSG00000198521	9	1	14
ENSG00000198521	31	1	1
ENSG00000141027	31	1	1
ENSG00000141027	75	1	101
ENSG00000130713	31	1	1
ENSG00000113389	5	1	22
ENSG00000113389	31	1	1
ENSG00000113441	31	3	3
ENSG00000113441	78	1	20
ENSG00000112599	123	1	1
ENSG00000198300	31	3	3
ENSG00000134201	5	6	446
ENSG00000114315	31	1	1
ENSG00000114315	65	1	11
ENSG00000140299	31	1	1
ENSG00000188706	31	1	1
ENSG00000160321	31	5	5
ENSG00000157330	5	1	22
ENSG00000157330	31	1	1
ENSG00000178772	31	5	5
ENSG00000181690	5	1	447
ENSG00000198909	9	1	32
ENSG00000198909	65	3	225
ENSG00000107651	31	3	3
ENSG00000145147	5	4	446
ENSG00000145147	31	3	3
ENSG00000172061	31	3	3
ENSG00000096070	31	1	1
ENSG00000116726	31	3	3
ENSG00000163536	123	1	6
ENSG00000149782	31	1	1
ENSG00000149782	135	1	24
ENSG00000132554	5	1	22
ENSG00000132554	31	3	3
ENSG00000132554	78	1	32
ENSG00000139641	31	4	4
ENSG00000141580	31	1	1
ENSG00000133138	5	1	23
ENSG00000133138	31	2	2
ENSG00000232125	31	1	1
ENSG00000137656	9	1	4
ENSG00000137656	135	1	23
ENSG00000042062	31	2	2
ENSG00000198963	31	2	2
ENSG00000198963	65	1	11
ENSG00000170035	31	1	1
ENSG00000253117	31	2	2
ENSG00000253117	123	1	6
ENSG00000162894	5	1	22
ENSG00000178732	78	1	48
ENSG00000196900	31	1	1
ENSG00000101868	31	2	2
ENSG00000101868	123	2	12
ENSG00000138400	31	3	3
ENSG00000138400	75	1	1
ENSG00000145833	31	1	1
ENSG00000097007	5	1	455
ENSG00000097007	51	718	2075
ENSG00000097007	65	3	225
ENSG00000097007	123	1	6
ENSG00000110911	9	1	14
ENSG00000089157	31	1	1
ENSG00000144136	31	2	2
ENSG00000188215	31	2	2
ENSG00000143437	5	1	448
ENSG00000143437	65	2	22
ENSG00000143437	75	2	202
ENSG00000143437	123	3	13
ENSG00000165916	31	4	4
ENSG00000126777	5	1	447
ENSG00000126777	31	1	1
ENSG00000126777	78	2	57
ENSG00000067842	135	1	24
ENSG00000127914	5	1	23
ENSG00000127914	9	2	14
ENSG00000127914	31	5	5
ENSG00000127914	78	4	58
ENSG00000127914	123	2	7
ENSG00000187554	31	2	2
ENSG00000173905	78	4	58
ENSG00000009950	135	1	23
ENSG00000243073	31	1	1
ENSG00000133657	31	1	1
ENSG00000152266	31	1	1
ENSG00000085276	5	1	23
ENSG00000085276	31	1	1
ENSG00000085276	65	3	199
ENSG00000085276	123	2	7
ENSG00000085276	135	1	24
ENSG00000170153	31	1	1
ENSG00000196350	31	2	2
ENSG00000135316	31	2	2
ENSG00000118246	31	2	2
ENSG00000124496	31	3	3
ENSG00000124496	123	1	6
ENSG00000124496	135	1	24
ENSG00000113368	5	1	23
ENSG00000113368	75	1	101
ENSG00000197601	31	1	1
ENSG00000130294	65	1	1
ENSG00000203805	78	1	32
ENSG00000144410	9	1	14
ENSG00000144410	31	1	1
ENSG00000087237	5	1	22
ENSG00000085831	123	1	1
ENSG00000187714	31	1	1
ENSG00000160584	31	3	29
ENSG00000160584	65	1	37
ENSG00000160584	75	1	114
ENSG00000160584	78	2	73
ENSG00000160584	123	1	6
ENSG00000174748	31	1	1
ENSG00000124171	75	1	1
ENSG00000164037	31	1	1
ENSG00000117000	31	2	2
ENSG00000117000	135	1	23
ENSG00000184156	5	1	22
ENSG00000184156	31	2	2
ENSG00000184156	78	1	32
ENSG00000115232	5	1	23
ENSG00000115232	31	3	3
ENSG00000115232	65	1	11
ENSG00000115232	135	1	24
ENSG00000077312	5	1	22
ENSG00000077312	31	1	1
ENSG00000140873	9	3	15
ENSG00000140873	14	1	9
ENSG00000140873	31	1	1
ENSG00000140873	75	4	412
ENSG00000140873	123	2	6
ENSG00000140873	135	1	24
ENSG00000153233	31	1	1
ENSG00000153233	123	1	6
ENSG00000140853	31	4	4
ENSG00000140853	78	1	48
ENSG00000140853	123	1	1
ENSG00000113407	31	2	2
ENSG00000162896	5	1	22
ENSG00000162896	31	1	1
ENSG00000188800	31	1	1
ENSG00000178395	5	1	22
ENSG00000184508	31	1	1
ENSG00000100294	31	1	1
ENSG00000130768	31	3	3
ENSG00000076242	5	3	506
ENSG00000076242	9	39	330
ENSG00000076242	14	1	13
ENSG00000076242	31	6	42
ENSG00000076242	51	8	135
ENSG00000076242	100	3	54
ENSG00000076242	123	2	2
ENSG00000076242	125	2	7
ENSG00000076242	127	3	65
ENSG00000076242	135	5	53
ENSG00000162897	31	1	1
ENSG00000134538	5	1	22
ENSG00000134538	31	3	3
ENSG00000134538	135	1	23
ENSG00000197360	31	1	1
ENSG00000002330	5	1	447
ENSG00000168830	31	2	2
ENSG00000132485	31	2	2
ENSG00000171956	5	1	23
ENSG00000171956	31	1	1
ENSG00000176774	5	1	23
ENSG00000108774	9	1	14
ENSG00000108774	123	1	6
ENSG00000189079	31	6	6
ENSG00000189079	123	1	1
ENSG00000152292	5	1	23
ENSG00000166167	31	1	1
ENSG00000129295	31	1	1
ENSG00000129295	75	1	1
ENSG00000114904	9	1	32
ENSG00000204956	31	1	1
ENSG00000204956	78	1	32
ENSG00000204956	135	1	23
ENSG00000172260	31	1	2
ENSG00000173264	5	1	22
ENSG00000118260	5	1	446
ENSG00000168092	75	1	101
ENSG00000091138	31	3	3
ENSG00000183621	31	1	1
ENSG00000183621	78	1	48
ENSG00000163817	31	2	2
ENSG00000152904	5	1	22
ENSG00000165917	31	1	1
ENSG00000213973	31	1	1
ENSG00000176746	31	3	3
ENSG00000086570	31	4	4
ENSG00000198339	65	1	11
ENSG00000124784	31	2	28
ENSG00000108256	31	1	1
ENSG00000108256	78	1	32
ENSG00000103313	5	2	23
ENSG00000103313	31	1	1
ENSG00000103313	65	1	11
ENSG00000103313	123	1	6
ENSG00000158161	31	2	2
ENSG00000132436	31	3	3
ENSG00000055957	31	3	3
ENSG00000049089	31	2	2
ENSG00000085832	75	1	101
ENSG00000125571	31	1	1
ENSG00000065328	5	1	447
ENSG00000065328	31	2	2
ENSG00000151914	5	6	447
ENSG00000151914	31	7	7
ENSG00000188408	31	1	1
ENSG00000185920	5	43	851
ENSG00000185920	9	4	72
ENSG00000185920	31	3	27
ENSG00000185920	60	3	59
ENSG00000185920	65	5	346
ENSG00000185920	78	2	106
ENSG00000185920	79	4	5
ENSG00000185920	123	226	627
ENSG00000185920	146	33	91
ENSG00000131864	31	2	2
ENSG00000131864	78	2	20
ENSG00000131864	135	1	24
ENSG00000167578	123	1	12
ENSG00000177689	5	1	23
ENSG00000177689	65	1	11
ENSG00000177689	78	1	20
ENSG00000162620	31	2	2
ENSG00000250510	5	1	22
ENSG00000250510	31	1	1
ENSG00000250510	135	1	23
ENSG00000141946	135	1	23
ENSG00000183850	135	1	22
ENSG00000115486	31	1	1
ENSG00000006194	31	1	1
ENSG00000175414	31	1	1
ENSG00000182718	31	1	1
ENSG00000133818	78	1	20
ENSG00000188452	31	2	2
ENSG00000188452	75	1	101
ENSG00000188452	123	1	6
ENSG00000136688	5	1	22
ENSG00000136688	31	1	1
ENSG00000198901	31	1	1
ENSG00000198901	123	1	1
ENSG00000204527	31	1	1
ENSG00000125695	31	1	27
ENSG00000091140	5	1	24
ENSG00000135346	31	1	1
ENSG00000139218	31	2	2
ENSG00000198758	31	2	2
ENSG00000198758	123	1	1
ENSG00000180316	9	1	4
ENSG00000180316	78	1	32
ENSG00000180316	135	1	23
ENSG00000165376	31	1	1
ENSG00000137474	31	3	3
ENSG00000137474	78	1	32
ENSG00000188994	31	4	4
ENSG00000160551	5	1	31
ENSG00000160551	32	1	3
ENSG00000160551	65	1	225
ENSG00000160551	123	1	6
ENSG00000156697	31	2	2
ENSG00000107159	31	4	4
ENSG00000149187	5	2	23
ENSG00000149187	31	1	1
ENSG00000136694	31	2	2
ENSG00000096696	5	6	447
ENSG00000096696	31	2	2
ENSG00000162885	78	1	48
ENSG00000133131	31	1	1
ENSG00000196081	31	1	1
ENSG00000158486	5	2	22
ENSG00000158486	9	1	14
ENSG00000158486	14	1	9
ENSG00000158486	31	10	10
ENSG00000048162	5	1	22
ENSG00000048162	31	1	1
ENSG00000089558	9	1	14
ENSG00000136696	31	1	1
ENSG00000113140	5	1	446
ENSG00000117859	5	1	22
ENSG00000024048	31	3	3
ENSG00000024048	135	1	23
ENSG00000198467	31	1	1
ENSG00000145794	31	4	4
ENSG00000119121	5	1	31
ENSG00000119121	65	3	37
ENSG00000185112	5	1	22
ENSG00000165071	31	2	2
ENSG00000184371	31	1	1
ENSG00000136697	31	1	1
ENSG00000050426	5	2	22
ENSG00000162267	2	1	1
ENSG00000162267	31	2	2
ENSG00000143669	5	2	23
ENSG00000143669	31	6	6
ENSG00000143669	78	4	33
ENSG00000129083	5	1	22
ENSG00000129083	31	1	1
ENSG00000089682	31	1	1
ENSG00000143379	31	2	2
ENSG00000143379	32	1	3
ENSG00000189325	31	1	1
ENSG00000189325	78	1	11
ENSG00000011638	31	1	1
ENSG00000226372	31	3	3
ENSG00000084453	9	1	4
ENSG00000084453	31	1	2
ENSG00000084453	135	1	23
ENSG00000083844	31	2	2
ENSG00000169306	31	3	3
ENSG00000169306	65	1	11
ENSG00000169306	135	1	24
ENSG00000170786	5	1	22
ENSG00000170786	31	1	1
ENSG00000171570	31	2	2
ENSG00000147081	5	2	25
ENSG00000147081	31	1	1
ENSG00000147081	65	2	22
ENSG00000147081	75	3	417
ENSG00000173402	31	2	2
ENSG00000101126	31	2	2
ENSG00000066468	5	1	474
ENSG00000066468	31	4	153
ENSG00000066468	65	7	320
ENSG00000066468	78	2	129
ENSG00000066468	100	40	321
ENSG00000066468	123	27	266
ENSG00000066468	127	2	50
ENSG00000066468	132	2	46
ENSG00000144401	31	1	1
ENSG00000010030	31	1	1
ENSG00000010030	123	1	6
ENSG00000105146	31	2	28
ENSG00000105146	65	4	287
ENSG00000162992	31	1	1
ENSG00000168710	31	1	1
ENSG00000175606	31	1	1
ENSG00000143514	31	2	2
ENSG00000143514	65	2	23
ENSG00000153162	9	2	10
ENSG00000153162	31	1	1
ENSG00000090661	31	1	1
ENSG00000138434	5	1	22
ENSG00000138434	78	1	48
ENSG00000162086	78	1	48
ENSG00000085185	31	4	4
ENSG00000085185	65	2	23
ENSG00000085185	78	3	66
ENSG00000100304	5	1	22
ENSG00000136689	123	1	1
ENSG00000017427	5	1	22
ENSG00000103310	5	1	22
ENSG00000103310	31	1	1
ENSG00000196591	5	1	23
ENSG00000196591	123	2	7
ENSG00000181195	5	1	446
ENSG00000181195	31	2	2
ENSG00000197372	31	1	1
ENSG00000197372	75	1	101
ENSG00000168158	31	1	1
ENSG00000175311	31	2	2
ENSG00000111371	5	1	446
ENSG00000111371	31	2	2
ENSG00000000419	31	1	1
ENSG00000114331	9	1	4
ENSG00000114331	31	1	1
ENSG00000116962	9	1	4
ENSG00000116962	135	1	23
ENSG00000147082	9	1	4
ENSG00000147082	31	4	4
ENSG00000147082	65	5	210
ENSG00000147082	135	1	25
ENSG00000165934	31	2	2
ENSG00000198952	31	2	2
ENSG00000198952	123	2	7
ENSG00000198952	135	1	24
ENSG00000081853	31	1	1
ENSG00000140848	5	1	22
ENSG00000162804	5	1	23
ENSG00000162804	78	1	3
ENSG00000137076	5	1	23
ENSG00000137076	31	1	1
ENSG00000137076	78	2	41
ENSG00000116199	31	3	3
ENSG00000139946	31	1	1
ENSG00000125637	31	2	2
ENSG00000171759	31	4	4
ENSG00000102034	31	1	1
ENSG00000070269	78	1	48
ENSG00000091136	31	4	4
ENSG00000113621	31	1	1
ENSG00000113621	78	1	48
ENSG00000089159	31	1	2
ENSG00000132437	31	2	2
ENSG00000165588	31	1	1
ENSG00000126432	78	1	48
ENSG00000099399	31	1	1
ENSG00000184203	115	1	2
ENSG00000197444	135	1	23
ENSG00000140987	31	2	2
ENSG00000182795	5	1	22
ENSG00000182795	31	1	1
ENSG00000127324	5	1	22
ENSG00000127324	65	1	1
ENSG00000254245	78	1	32
ENSG00000156709	5	1	425
ENSG00000156709	31	4	4
ENSG00000130766	31	2	2
ENSG00000130766	65	1	11
ENSG00000130766	123	3	7
ENSG00000130766	135	1	24
ENSG00000163251	31	2	2
ENSG00000159307	5	2	22
ENSG00000159307	31	1	1
ENSG00000159307	65	1	1
ENSG00000125618	31	1	1
ENSG00000104369	31	1	1
ENSG00000178229	123	1	1
ENSG00000178229	135	1	23
ENSG00000204478	31	1	1
ENSG00000112619	5	1	22
ENSG00000112619	31	4	4
ENSG00000156509	75	1	101
ENSG00000156509	123	1	6
ENSG00000168887	5	1	22
ENSG00000112078	31	2	2
ENSG00000143093	9	1	1
ENSG00000143093	31	2	2
ENSG00000149269	123	1	6
ENSG00000149269	127	1	20
ENSG00000186318	31	1	1
ENSG00000178385	31	1	1
ENSG00000122085	31	1	1
ENSG00000055955	31	2	2
ENSG00000168071	31	3	3
ENSG00000156017	31	1	1
ENSG00000129292	31	2	2
ENSG00000124217	31	1	1
ENSG00000124217	123	1	1
ENSG00000114248	31	2	2
ENSG00000147234	31	2	2
ENSG00000147234	65	2	11
ENSG00000147234	78	1	9
ENSG00000189058	31	2	2
ENSG00000104331	31	1	1
ENSG00000198077	31	1	1
ENSG00000092841	31	1	1
ENSG00000112624	31	1	1
ENSG00000184056	31	1	1
ENSG00000026559	5	1	446
ENSG00000026559	31	1	1
ENSG00000169122	9	1	4
ENSG00000151388	31	4	4
ENSG00000151388	65	1	11
ENSG00000151388	75	1	101
ENSG00000151388	123	1	6
ENSG00000168878	5	1	22
ENSG00000168878	31	1	1
ENSG00000104450	5	1	22
ENSG00000104450	31	2	2
ENSG00000148516	5	2	446
ENSG00000148516	31	3	3
ENSG00000050555	31	2	2
ENSG00000050555	135	1	23
ENSG00000162493	31	2	2
ENSG00000174738	75	1	101
ENSG00000174738	115	1	2
ENSG00000120289	31	1	1
ENSG00000139292	31	1	1
ENSG00000139292	135	1	23
ENSG00000185518	5	3	24
ENSG00000185518	31	3	3
ENSG00000070367	31	2	2
ENSG00000070367	78	1	32
ENSG00000159579	31	1	1
ENSG00000113194	31	1	1
ENSG00000109452	31	1	1
ENSG00000109452	65	1	12
ENSG00000253485	31	4	9
ENSG00000143756	31	2	2
ENSG00000143756	75	2	102
ENSG00000070610	31	2	2
ENSG00000215114	31	2	2
ENSG00000187688	31	1	1
ENSG00000123836	31	1	1
ENSG00000116977	31	1	1
ENSG00000173585	31	2	2
ENSG00000187033	123	1	1
ENSG00000110274	5	1	22
ENSG00000110274	31	1	1
ENSG00000186283	135	1	22
ENSG00000186150	31	1	1
ENSG00000178965	5	1	22
ENSG00000178965	31	3	3
ENSG00000131845	31	1	1
ENSG00000198715	31	2	2
ENSG00000137558	5	2	446
ENSG00000137558	31	1	1
ENSG00000197106	31	1	1
ENSG00000197106	135	1	23
ENSG00000008952	31	1	1
ENSG00000147224	9	1	4
ENSG00000147224	78	4	66
ENSG00000203872	5	1	1
ENSG00000112079	31	3	29
ENSG00000112079	123	1	6
ENSG00000140090	31	1	1
ENSG00000140090	78	2	13
ENSG00000134294	115	1	2
ENSG00000134294	123	1	6
ENSG00000143322	5	1	31
ENSG00000143322	31	2	27
ENSG00000143322	65	4	226
ENSG00000143322	78	2	113
ENSG00000135457	31	1	1
ENSG00000104848	5	1	22
ENSG00000145907	31	1	1
ENSG00000253731	78	1	32
ENSG00000152433	5	1	22
ENSG00000152433	31	1	1
ENSG00000139613	5	2	23
ENSG00000139613	31	1	1
ENSG00000139613	65	2	13
ENSG00000139613	123	1	6
ENSG00000064651	31	2	2
ENSG00000115252	31	1	1
ENSG00000165626	31	1	1
ENSG00000165626	78	1	48
ENSG00000034677	5	1	23
ENSG00000034677	31	2	2
ENSG00000130385	31	2	2
ENSG00000188785	78	1	32
ENSG00000227345	31	2	2
ENSG00000187690	31	2	2
ENSG00000106070	31	1	1
ENSG00000106070	32	2	6
ENSG00000121005	5	1	22
ENSG00000121005	31	1	1
ENSG00000176248	31	1	1
ENSG00000163468	31	1	1
ENSG00000088256	59	70	214
ENSG00000088256	123	16	402
ENSG00000140876	31	1	1
ENSG00000140876	75	1	1
ENSG00000128915	31	1	1
ENSG00000128915	65	1	11
ENSG00000138413	5	1843	5636
ENSG00000138413	9	3	397
ENSG00000138413	20	1	131
ENSG00000138413	35	1	1
ENSG00000138413	51	593	10705
ENSG00000138413	123	2	195
ENSG00000138413	125	2	93
ENSG00000152705	31	1	1
ENSG00000132481	31	1	1
ENSG00000132481	78	1	20
ENSG00000189369	31	1	1
ENSG00000115687	31	4	30
ENSG00000115687	65	1	225
ENSG00000115687	123	1	6
ENSG00000164061	5	1	22
ENSG00000164061	31	5	5
ENSG00000164061	135	1	23
ENSG00000110536	123	1	1
ENSG00000186272	5	1	22
ENSG00000177103	9	2	20
ENSG00000177103	31	3	3
ENSG00000174898	5	1	22
ENSG00000174898	31	1	1
ENSG00000174898	135	1	23
ENSG00000197006	31	1	1
ENSG00000163820	5	1	22
ENSG00000143409	31	1	1
ENSG00000164062	31	1	1
ENSG00000101096	31	2	2
ENSG00000077232	9	1	6
ENSG00000077232	31	1	1
ENSG00000077232	78	1	41
ENSG00000074201	31	1	1
ENSG00000057252	5	1	446
ENSG00000173889	5	1	23
ENSG00000173889	31	1	1
ENSG00000164175	31	2	2
ENSG00000123444	5	1	22
ENSG00000123444	31	1	1
ENSG00000179222	31	3	3
ENSG00000038358	5	2	22
ENSG00000038358	31	2	2
ENSG00000069011	31	1	1
ENSG00000138778	31	5	5
ENSG00000138778	78	4	41
ENSG00000056277	31	1	1
ENSG00000056277	123	2	7
ENSG00000162779	31	1	1
ENSG00000123843	31	1	1
ENSG00000171724	5	1	22
ENSG00000116731	31	1	1
ENSG00000172215	123	1	6
ENSG00000167772	31	1	1
ENSG00000069667	9	1	4
ENSG00000069667	31	1	1
ENSG00000164749	31	1	1
ENSG00000169297	31	1	1
ENSG00000169297	65	2	22
ENSG00000188038	5	1	22
ENSG00000213204	5	1	22
ENSG00000120094	31	1	1
ENSG00000130829	31	2	2
ENSG00000091128	9	1	12
ENSG00000091128	31	4	4
ENSG00000091128	78	2	32
ENSG00000112812	5	2	23
ENSG00000112812	31	2	2
ENSG00000162302	31	1	27
ENSG00000162302	65	3	226
